-41.97826,-20.76975,58,32,0,-26
-41.97556,-20.76975,73,35,0,-38
-41.97286,-20.76975,69,37,0,-32
-41.96994,-20.76975,72,40,0,-32
-42.1005,-20.76954,67,32,0,-35
-42.0978,-20.76954,66,25,5,-41
-42.09511,-20.76954,66,28,5,-38
-42.09219,-20.76954,68,30,5,-38
-42.08949,-20.76954,61,36,5,-25
-42.08657,-20.76954,56,34,6,-22
-42.08387,-20.76954,59,28,5,-31
-42.08118,-20.76954,61,33,5,-28
-42.07825,-20.76954,63,32,5,-31
-42.07556,-20.76954,68,37,5,-31
-42.07286,-20.76954,56,39,11,-17
-42.06994,-20.76954,58,36,5,-22
-42.06724,-20.76954,58,32,5,-26
-42.06455,-20.76954,56,38,5,-18
-42.06163,-20.76954,55,32,5,-23
-42.05893,-20.76954,58,28,5,-30
-42.05601,-20.76954,58,32,5,-26
-42.05331,-20.76954,61,40,5,-21
-42.05061,-20.76954,64,23,5,-41
-42.04769,-20.76954,54,27,5,-27
-42.045,-20.76954,54,26,5,-28
-42.0423,-20.76954,51,32,5,-19
-42.03938,-20.76954,56,32,5,-24
-42.03668,-20.76954,49,29,5,-20
-42.03399,-20.76954,47,30,5,-17
-42.03106,-20.76954,55,30,5,-25
-42.02837,-20.76954,58,33,0,-25
-42.02545,-20.76954,60,31,5,-29
-42.02275,-20.76954,54,28,5,-26
-42.02005,-20.76954,56,31,5,-25
-42.01713,-20.76954,64,35,0,-29
-42.01444,-20.76954,65,34,0,-31
-42.01174,-20.76954,66,39,0,-27
-42.00882,-20.76954,66,34,5,-32
-42.00612,-20.76954,68,43,0,-25
-42.00342,-20.76954,63,34,5,-29
-42.0005,-20.76954,53,31,5,-22
-41.99781,-20.76954,55,29,5,-26
-41.99511,-20.76954,55,34,5,-21
-41.99219,-20.76954,56,49,0,-7
-41.98949,-20.76954,59,28,5,-31
-41.98657,-20.76954,64,41,0,-23
-41.98387,-20.76954,59,51,0,-8
-41.98118,-20.76954,59,32,0,-27
-41.97826,-20.76954,58,32,0,-26
-41.97556,-20.76954,68,35,0,-33
-41.97286,-20.76954,67,38,0,-29
-41.96994,-20.76954,72,39,0,-33
-42.1005,-20.76912,68,33,0,-35
-42.0978,-20.76912,66,26,5,-40
-42.09511,-20.76912,66,27,5,-39
-42.09219,-20.76912,67,30,5,-37
-42.08949,-20.76912,63,35,5,-28
-42.08657,-20.76912,57,34,6,-23
-42.08387,-20.76912,59,29,5,-30
-42.08118,-20.76912,62,30,5,-32
-42.07825,-20.76912,63,33,5,-30
-42.07556,-20.76912,67,33,5,-34
-42.07286,-20.76912,57,38,0,-19
-42.06994,-20.76912,61,38,5,-23
-42.06724,-20.76912,62,31,5,-31
-42.06455,-20.76912,56,38,5,-18
-42.06163,-20.76912,55,29,5,-26
-42.05893,-20.76912,55,29,5,-26
-42.05601,-20.76912,48,34,5,-14
-42.05331,-20.76912,47,37,5,-10
-42.05061,-20.76912,67,25,5,-42
-42.04769,-20.76912,54,28,5,-26
-42.045,-20.76912,55,27,5,-28
-42.0423,-20.76912,51,33,5,-18
-42.03938,-20.76912,56,32,5,-24
-42.03668,-20.76912,49,31,5,-18
-42.03399,-20.76912,42,31,5,-11
-42.03106,-20.76912,58,31,5,-27
-42.02837,-20.76912,58,33,11,-25
-42.02545,-20.76912,59,32,5,-27
-42.02275,-20.76912,56,29,5,-27
-42.02005,-20.76912,58,32,5,-26
-42.01713,-20.76912,65,34,0,-31
-42.01444,-20.76912,66,33,0,-33
-42.01174,-20.76912,65,38,0,-27
-42.00882,-20.76912,64,33,0,-31
-42.00612,-20.76912,69,42,0,-27
-42.00342,-20.76912,64,34,5,-30
-42.0005,-20.76912,53,33,5,-20
-41.99781,-20.76912,55,28,5,-27
-41.99511,-20.76912,55,35,5,-20
-41.99219,-20.76912,57,49,0,-8
-41.98949,-20.76912,64,29,5,-35
-41.98657,-20.76912,64,41,5,-23
-41.98387,-20.76912,59,51,0,-8
-41.98118,-20.76912,59,31,5,-28
-41.97826,-20.76912,58,31,0,-27
-41.97556,-20.76912,58,35,0,-23
-41.97286,-20.76912,64,38,0,-26
-41.96994,-20.76912,71,39,0,-32
-42.1005,-20.76891,68,33,0,-35
-42.0978,-20.76891,67,26,5,-41
-42.09511,-20.76891,66,28,5,-38
-42.09219,-20.76891,66,30,5,-36
-42.08949,-20.76891,64,35,0,-29
-42.08657,-20.76891,57,34,5,-23
-42.08387,-20.76891,59,29,5,-30
-42.08118,-20.76891,62,30,5,-32
-42.07825,-20.76891,64,33,5,-31
-42.07556,-20.76891,66,32,5,-34
-42.07286,-20.76891,57,38,5,-19
-42.06994,-20.76891,62,38,0,-24
-42.06724,-20.76891,58,35,5,-23
-42.06455,-20.76891,56,38,5,-18
-42.06163,-20.76891,55,29,5,-26
-42.05893,-20.76891,53,29,5,-24
-42.05601,-20.76891,48,40,5,-8
-42.05331,-20.76891,47,34,5,-13
-42.05061,-20.76891,57,25,5,-32
-42.04769,-20.76891,54,28,5,-26
-42.045,-20.76891,55,28,5,-27
-42.0423,-20.76891,52,32,5,-20
-42.03938,-20.76891,56,35,5,-21
-42.03668,-20.76891,49,30,5,-19
-42.03399,-20.76891,43,31,5,-12
-42.03106,-20.76891,54,31,5,-23
-42.02837,-20.76891,58,32,5,-26
-42.02545,-20.76891,59,32,5,-27
-42.02275,-20.76891,56,29,5,-27
-42.02005,-20.76891,56,32,5,-24
-42.01713,-20.76891,66,34,0,-32
-42.01444,-20.76891,67,33,0,-34
-42.01174,-20.76891,65,38,0,-27
-42.00882,-20.76891,63,32,5,-31
-42.00612,-20.76891,66,41,0,-25
-42.00342,-20.76891,66,34,5,-32
-42.0005,-20.76891,53,31,5,-22
-41.99781,-20.76891,55,31,5,-24
-41.99511,-20.76891,55,37,5,-18
-41.99219,-20.76891,57,50,0,-7
-41.98949,-20.76891,65,29,5,-36
-41.98657,-20.76891,64,31,5,-33
-41.98387,-20.76891,59,51,0,-8
-41.98118,-20.76891,59,31,5,-28
-41.97826,-20.76891,58,31,0,-27
-41.97556,-20.76891,58,35,0,-23
-41.97286,-20.76891,67,39,11,-28
-41.96994,-20.76891,71,39,0,-32
-42.1005,-20.76869,69,33,0,-36
-42.0978,-20.76869,68,26,5,-42
-42.09511,-20.76869,67,28,5,-39
-42.09219,-20.76869,66,34,5,-32
-42.08949,-20.76869,61,35,0,-26
-42.08657,-20.76869,57,32,5,-25
-42.08387,-20.76869,59,31,5,-28
-42.08118,-20.76869,62,30,5,-32
-42.07825,-20.76869,64,35,5,-29
-42.07556,-20.76869,64,32,5,-32
-42.07286,-20.76869,60,38,5,-22
-42.06994,-20.76869,63,38,11,-25
-42.06724,-20.76869,56,35,5,-21
-42.06455,-20.76869,56,38,5,-18
-42.06163,-20.76869,55,29,5,-26
-42.05893,-20.76869,54,30,5,-24
-42.05601,-20.76869,48,40,5,-8
-42.05331,-20.76869,47,34,5,-13
-42.05061,-20.76869,56,25,5,-31
-42.04769,-20.76869,57,28,5,-29
-42.045,-20.76869,56,27,5,-29
-42.0423,-20.76869,53,33,5,-20
-42.03938,-20.76869,57,34,5,-23
-42.03668,-20.76869,49,31,5,-18
-42.03399,-20.76869,43,31,5,-12
-42.03106,-20.76869,54,31,5,-23
-42.02837,-20.76869,58,31,5,-27
-42.02545,-20.76869,59,32,5,-27
-42.02275,-20.76869,57,30,5,-27
-42.02005,-20.76869,46,32,5,-14
-42.01713,-20.76869,62,34,0,-28
-42.01444,-20.76869,69,33,0,-36
-42.01174,-20.76869,66,35,5,-31
-42.00882,-20.76869,61,31,5,-30
-42.00612,-20.76869,63,40,0,-23
-42.00342,-20.76869,66,34,5,-32
-42.0005,-20.76869,53,32,5,-21
-41.99781,-20.76869,55,30,5,-25
-41.99511,-20.76869,55,37,5,-18
-41.99219,-20.76869,58,50,0,-8
-41.98949,-20.76869,67,29,5,-38
-41.98657,-20.76869,64,31,5,-33
-41.98387,-20.76869,59,50,0,-9
-41.98118,-20.76869,59,31,5,-28
-41.97826,-20.76869,58,31,0,-27
-41.97556,-20.76869,58,35,0,-23
-41.97286,-20.76869,69,39,11,-30
-41.96994,-20.76869,69,38,0,-31
-42.1005,-20.76827,69,33,0,-36
-42.0978,-20.76827,69,26,5,-43
-42.09511,-20.76827,68,27,5,-41
-42.09219,-20.76827,67,36,5,-31
-42.08949,-20.76827,57,35,0,-22
-42.08657,-20.76827,57,31,5,-26
-42.08387,-20.76827,59,34,0,-25
-42.08118,-20.76827,62,30,5,-32
-42.07825,-20.76827,64,34,5,-30
-42.07556,-20.76827,63,39,5,-24
-42.07286,-20.76827,61,38,5,-23
-42.06994,-20.76827,65,34,5,-31
-42.06724,-20.76827,56,34,5,-22
-42.06455,-20.76827,56,37,5,-19
-42.06163,-20.76827,55,29,5,-26
-42.05893,-20.76827,54,32,5,-22
-42.05601,-20.76827,48,40,0,-8
-42.05331,-20.76827,47,33,0,-14
-42.05061,-20.76827,52,26,5,-26
-42.04769,-20.76827,58,27,5,-31
-42.045,-20.76827,56,29,5,-27
-42.0423,-20.76827,56,33,5,-23
-42.03938,-20.76827,60,34,5,-26
-42.03668,-20.76827,49,32,5,-17
-42.03399,-20.76827,44,31,5,-13
-42.03106,-20.76827,55,31,5,-24
-42.02837,-20.76827,58,31,5,-27
-42.02545,-20.76827,61,31,5,-30
-42.02275,-20.76827,57,31,5,-26
-42.02005,-20.76827,49,32,5,-17
-42.01713,-20.76827,62,34,0,-28
-42.01444,-20.76827,70,29,5,-41
-42.01174,-20.76827,64,33,5,-31
-42.00882,-20.76827,50,32,5,-18
-42.00612,-20.76827,51,38,0,-13
-42.00342,-20.76827,65,34,5,-31
-42.0005,-20.76827,54,35,5,-19
-41.99781,-20.76827,55,31,5,-24
-41.99511,-20.76827,58,38,5,-20
-41.99219,-20.76827,58,50,0,-8
-41.98949,-20.76827,70,34,0,-36
-41.98657,-20.76827,63,32,5,-31
-41.98387,-20.76827,59,49,0,-10
-41.98118,-20.76827,59,50,5,-9
-41.97826,-20.76827,58,33,0,-25
-41.97556,-20.76827,58,33,5,-25
-41.97286,-20.76827,58,39,11,-19
-41.96994,-20.76827,58,38,0,-20
-42.1005,-20.76806,69,33,0,-36
-42.0978,-20.76806,69,25,5,-44
-42.09511,-20.76806,68,26,5,-42
-42.09219,-20.76806,67,36,5,-31
-42.08949,-20.76806,58,35,0,-23
-42.08657,-20.76806,57,30,5,-27
-42.08387,-20.76806,59,32,5,-27
-42.08118,-20.76806,62,29,5,-33
-42.07825,-20.76806,64,33,5,-31
-42.07556,-20.76806,62,39,0,-23
-42.07286,-20.76806,63,37,5,-26
-42.06994,-20.76806,65,30,5,-35
-42.06724,-20.76806,59,33,5,-26
-42.06455,-20.76806,56,36,5,-20
-42.06163,-20.76806,55,29,5,-26
-42.05893,-20.76806,54,32,5,-22
-42.05601,-20.76806,49,40,0,-9
-42.05331,-20.76806,48,33,0,-15
-42.05061,-20.76806,54,27,5,-27
-42.04769,-20.76806,57,27,5,-30
-42.045,-20.76806,56,29,5,-27
-42.0423,-20.76806,54,33,5,-21
-42.03938,-20.76806,58,34,5,-24
-42.03668,-20.76806,51,31,5,-20
-42.03399,-20.76806,44,31,5,-13
-42.03106,-20.76806,55,31,5,-24
-42.02837,-20.76806,58,31,5,-27
-42.02545,-20.76806,63,31,5,-32
-42.02275,-20.76806,56,31,5,-25
-42.02005,-20.76806,45,32,5,-13
-42.01713,-20.76806,62,34,5,-28
-42.01444,-20.76806,71,28,5,-43
-42.01174,-20.76806,63,33,5,-30
-42.00882,-20.76806,50,31,5,-19
-42.00612,-20.76806,51,37,5,-14
-42.00342,-20.76806,62,34,5,-28
-42.0005,-20.76806,54,32,5,-22
-41.99781,-20.76806,55,32,5,-23
-41.99511,-20.76806,61,38,5,-23
-41.99219,-20.76806,58,50,0,-8
-41.98949,-20.76806,72,51,0,-21
-41.98657,-20.76806,63,34,5,-29
-41.98387,-20.76806,59,49,0,-10
-41.98118,-20.76806,59,50,5,-9
-41.97826,-20.76806,58,33,0,-25
-41.97556,-20.76806,58,32,5,-26
-41.97286,-20.76806,58,39,0,-19
-41.96994,-20.76806,58,38,0,-20
-42.10297,-20.76785,66,32,0,-34
-42.10275,-20.76785,66,32,0,-34
-42.10252,-20.76785,67,33,0,-34
-42.1023,-20.76785,68,33,0,-35
-42.10185,-20.76785,68,32,0,-36
-42.10163,-20.76785,69,32,0,-37
-42.1014,-20.76785,69,32,0,-37
-42.10118,-20.76785,70,32,0,-38
-42.10073,-20.76785,70,32,0,-38
-42.1005,-20.76785,70,31,0,-39
-42.10028,-20.76785,70,33,0,-37
-42.10005,-20.76785,70,33,0,-37
-42.09983,-20.76785,69,33,0,-36
-42.09938,-20.76785,69,33,0,-36
-42.09915,-20.76785,69,33,0,-36
-42.09893,-20.76785,69,33,0,-36
-42.0987,-20.76785,69,33,0,-36
-42.09825,-20.76785,69,26,5,-43
-42.09803,-20.76785,69,26,5,-43
-42.0978,-20.76785,69,27,5,-42
-42.09758,-20.76785,69,28,5,-41
-42.09713,-20.76785,70,33,5,-37
-42.09691,-20.76785,70,31,5,-39
-42.09668,-20.76785,70,28,5,-42
-42.09646,-20.76785,70,33,5,-37
-42.09601,-20.76785,70,25,5,-45
-42.09578,-20.76785,70,25,5,-45
-42.09556,-20.76785,69,26,5,-43
-42.09533,-20.76785,69,26,5,-43
-42.09511,-20.76785,69,26,5,-43
-42.09466,-20.76785,69,26,5,-43
-42.09443,-20.76785,69,27,5,-42
-42.09421,-20.76785,68,27,5,-41
-42.09398,-20.76785,68,27,5,-41
-42.09354,-20.76785,69,30,5,-39
-42.09331,-20.76785,67,29,5,-38
-42.09309,-20.76785,67,33,5,-34
-42.09286,-20.76785,65,36,5,-29
-42.09241,-20.76785,65,36,5,-29
-42.09219,-20.76785,66,36,0,-30
-42.09196,-20.76785,62,36,0,-26
-42.09174,-20.76785,61,36,0,-25
-42.09129,-20.76785,59,36,0,-23
-42.09106,-20.76785,58,36,0,-22
-42.09084,-20.76785,60,36,5,-24
-42.09061,-20.76785,60,36,5,-24
-42.09039,-20.76785,60,36,5,-24
-42.08994,-20.76785,58,35,5,-23
-42.08972,-20.76785,58,35,5,-23
-42.08949,-20.76785,58,35,5,-23
-42.08927,-20.76785,57,35,5,-22
-42.08882,-20.76785,58,35,5,-23
-42.08859,-20.76785,57,34,5,-23
-42.08837,-20.76785,56,34,5,-22
-42.08814,-20.76785,56,34,5,-22
-42.08769,-20.76785,56,34,0,-22
-42.08747,-20.76785,56,34,0,-22
-42.08724,-20.76785,57,34,0,-23
-42.08702,-20.76785,57,34,0,-23
-42.08657,-20.76785,57,30,5,-27
-42.08634,-20.76785,58,30,5,-28
-42.08612,-20.76785,58,30,5,-28
-42.08589,-20.76785,59,30,5,-29
-42.08545,-20.76785,58,28,5,-30
-42.08522,-20.76785,59,29,5,-30
-42.085,-20.76785,59,29,5,-30
-42.08477,-20.76785,59,29,5,-30
-42.08455,-20.76785,59,29,5,-30
-42.0841,-20.76785,59,29,5,-30
-42.08387,-20.76785,59,30,5,-29
-42.08365,-20.76785,60,30,5,-30
-42.08342,-20.76785,60,33,5,-27
-42.08297,-20.76785,60,33,5,-27
-42.08275,-20.76785,61,32,0,-29
-42.08252,-20.76785,61,32,5,-29
-42.0823,-20.76785,61,31,5,-30
-42.08185,-20.76785,62,31,5,-31
-42.08163,-20.76785,62,30,5,-32
-42.0814,-20.76785,62,29,5,-33
-42.08118,-20.76785,62,30,5,-32
-42.08073,-20.76785,63,30,5,-33
-42.0805,-20.76785,63,29,5,-34
-42.08028,-20.76785,63,29,5,-34
-42.08005,-20.76785,64,30,5,-34
-42.07983,-20.76785,64,30,5,-34
-42.07938,-20.76785,64,31,5,-33
-42.07915,-20.76785,64,31,5,-33
-42.07893,-20.76785,64,31,5,-33
-42.0787,-20.76785,64,31,5,-33
-42.07825,-20.76785,64,33,5,-31
-42.07803,-20.76785,64,33,5,-31
-42.07781,-20.76785,64,33,5,-31
-42.07758,-20.76785,64,31,5,-33
-42.07713,-20.76785,64,31,5,-33
-42.07691,-20.76785,64,32,5,-32
-42.07668,-20.76785,64,32,5,-32
-42.07646,-20.76785,64,32,5,-32
-42.07601,-20.76785,64,39,5,-25
-42.07578,-20.76785,63,39,0,-24
-42.07556,-20.76785,63,39,0,-24
-42.07533,-20.76785,62,39,0,-23
-42.07511,-20.76785,62,39,0,-23
-42.07466,-20.76785,62,39,0,-23
-42.07443,-20.76785,62,39,0,-23
-42.07421,-20.76785,62,39,0,-23
-42.07399,-20.76785,62,39,0,-23
-42.07354,-20.76785,63,40,0,-23
-42.07331,-20.76785,64,40,0,-24
-42.07309,-20.76785,64,39,0,-25
-42.07286,-20.76785,64,38,5,-26
-42.07241,-20.76785,64,38,5,-26
-42.07219,-20.76785,64,37,5,-27
-42.07196,-20.76785,65,37,5,-28
-42.07174,-20.76785,65,36,5,-29
-42.07129,-20.76785,65,34,5,-31
-42.07106,-20.76785,65,33,0,-32
-42.07084,-20.76785,65,32,5,-33
-42.07061,-20.76785,65,31,5,-34
-42.07039,-20.76785,66,30,5,-36
-42.06994,-20.76785,64,29,5,-35
-42.06972,-20.76785,66,30,5,-36
-42.06949,-20.76785,65,30,5,-35
-42.06927,-20.76785,62,30,5,-32
-42.06882,-20.76785,60,30,5,-30
-42.06859,-20.76785,61,32,5,-29
-42.06837,-20.76785,63,32,5,-31
-42.06814,-20.76785,56,32,11,-24
-42.06769,-20.76785,61,32,5,-29
-42.06747,-20.76785,56,33,5,-23
-42.06724,-20.76785,56,36,5,-20
-42.06702,-20.76785,58,37,5,-21
-42.06657,-20.76785,56,38,5,-18
-42.06634,-20.76785,56,38,5,-18
-42.06612,-20.76785,56,38,5,-18
-42.0659,-20.76785,56,38,5,-18
-42.06545,-20.76785,56,37,5,-19
-42.06522,-20.76785,56,37,5,-19
-42.065,-20.76785,56,36,5,-20
-42.06477,-20.76785,56,36,5,-20
-42.06455,-20.76785,56,35,5,-21
-42.0641,-20.76785,56,34,5,-22
-42.06387,-20.76785,56,33,5,-23
-42.06365,-20.76785,56,31,5,-25
-42.06342,-20.76785,56,29,5,-27
-42.06297,-20.76785,56,27,5,-29
-42.06275,-20.76785,56,28,5,-28
-42.06252,-20.76785,56,28,5,-28
-42.0623,-20.76785,56,29,5,-27
-42.06185,-20.76785,56,29,5,-27
-42.06163,-20.76785,55,30,5,-25
-42.0614,-20.76785,55,30,5,-25
-42.06118,-20.76785,55,30,5,-25
-42.06073,-20.76785,55,31,5,-24
-42.0605,-20.76785,55,30,5,-25
-42.06028,-20.76785,55,30,5,-25
-42.06005,-20.76785,54,30,5,-24
-42.05983,-20.76785,54,30,5,-24
-42.05938,-20.76785,54,31,5,-23
-42.05915,-20.76785,54,32,5,-22
-42.05893,-20.76785,54,32,5,-22
-42.0587,-20.76785,54,32,5,-22
-42.05826,-20.76785,54,30,5,-24
-42.05803,-20.76785,56,31,5,-25
-42.05781,-20.76785,53,32,5,-21
-42.05758,-20.76785,53,32,5,-21
-42.05713,-20.76785,51,36,5,-15
-42.05691,-20.76785,51,40,5,-11
-42.05668,-20.76785,51,40,0,-11
-42.05646,-20.76785,49,40,0,-9
-42.05601,-20.76785,49,40,0,-9
-42.05578,-20.76785,49,40,0,-9
-42.05556,-20.76785,49,40,0,-9
-42.05533,-20.76785,49,40,0,-9
-42.05511,-20.76785,48,40,0,-8
-42.05466,-20.76785,48,40,0,-8
-42.05443,-20.76785,48,39,0,-9
-42.05421,-20.76785,48,39,0,-9
-42.05399,-20.76785,49,36,0,-13
-42.05354,-20.76785,48,34,0,-14
-42.05331,-20.76785,49,33,0,-16
-42.05309,-20.76785,48,33,11,-15
-42.05286,-20.76785,48,32,5,-16
-42.05241,-20.76785,48,27,5,-21
-42.05219,-20.76785,46,27,5,-19
-42.05196,-20.76785,46,27,5,-19
-42.05174,-20.76785,46,27,5,-19
-42.05129,-20.76785,47,27,5,-20
-42.05106,-20.76785,45,27,5,-18
-42.05084,-20.76785,43,27,5,-16
-42.05061,-20.76785,46,27,5,-19
-42.05039,-20.76785,52,27,5,-25
-42.04994,-20.76785,53,26,5,-27
-42.04972,-20.76785,54,27,5,-27
-42.04949,-20.76785,56,27,5,-29
-42.04927,-20.76785,50,27,5,-23
-42.04882,-20.76785,55,27,5,-28
-42.04859,-20.76785,49,28,5,-21
-42.04837,-20.76785,51,27,5,-24
-42.04814,-20.76785,54,27,5,-27
-42.04769,-20.76785,54,27,5,-27
-42.04747,-20.76785,54,27,5,-27
-42.04724,-20.76785,55,27,5,-28
-42.04702,-20.76785,56,27,5,-29
-42.04657,-20.76785,56,27,5,-29
-42.04635,-20.76785,56,27,5,-29
-42.04612,-20.76785,56,27,5,-29
-42.0459,-20.76785,56,28,5,-28
-42.04545,-20.76785,56,28,5,-28
-42.04522,-20.76785,56,28,5,-28
-42.045,-20.76785,56,29,5,-27
-42.04477,-20.76785,56,29,5,-27
-42.04455,-20.76785,56,29,5,-27
-42.0441,-20.76785,56,29,5,-27
-42.04387,-20.76785,56,29,5,-27
-42.04365,-20.76785,56,31,5,-25
-42.04342,-20.76785,56,31,5,-25
-42.04297,-20.76785,56,31,5,-25
-42.04275,-20.76785,55,33,5,-22
-42.04253,-20.76785,54,33,5,-21
-42.0423,-20.76785,55,33,5,-22
-42.04185,-20.76785,54,33,5,-21
-42.04163,-20.76785,53,33,5,-20
-42.0414,-20.76785,52,33,5,-19
-42.04118,-20.76785,53,32,5,-21
-42.04073,-20.76785,53,31,5,-22
-42.0405,-20.76785,54,31,5,-23
-42.04028,-20.76785,55,31,5,-24
-42.04005,-20.76785,55,34,5,-21
-42.03983,-20.76785,56,34,11,-22
-42.03938,-20.76785,56,31,5,-25
-42.03915,-20.76785,56,31,5,-25
-42.03893,-20.76785,55,30,5,-25
-42.0387,-20.76785,54,31,5,-23
-42.03826,-20.76785,55,31,5,-24
-42.03803,-20.76785,55,32,5,-23
